idx,title,question,answer,url
2604,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=303510261
"
2605,"허피스 걸렸던 어린 고양이를 입양하게 됐습니다. 치료는 다 됐다고 들었습니다.
근데 집에 4살 된 고양이 두마리가 있는데 어린 고양이가 바이러스를 옮길 수 있는 확률이 높을까요? 어떤식으로 관리를 해줘야 하는지도 궁금합니다.",,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

가장 상식적이고 교과서적인 내용을 말씀드리겠습니다.

1. 집에서 기존에 키우시던 고양이들에대해서는 FHV에대한 항체가 검사를 반드시 해주세요.
   동물병원 수의사 선생님께 항체가 검사 말씀드리면 자세한 설명해주실 거에요.

2. 추가적인 예방접종이 필요하다면, 당연히 해주셔야 하구요.

3. 허피스 감염력이 있는 고양이라면....
   인근 동물병원 수의사 선생님께 FURD PCR 검사를 해달라고 하세요.
   CBC, SAA 검사등도 도움될 수 있습니다.

4. 만약, FHV 를 포함한 전염성 질환에대해 PCR 양성 결과가 나온다면,
   입양을 재고해주세요.

5. 하지만, 집에서 키우던 아이들의 항체가가 높은 수준으로 유지된다면
   접촉을 최대한 자제한 상황에서 같이 키우시는 것은 고려해 볼 수 있습니다.
   원칙상, 격리를 해야하는데 일반가정에서는 실질적으로 불가능합니다.

집에서 해주실 수 있는 것은,
1. 접촉을 최대한 자제해 주시고
2. 밥그릇, 물그릇은 당분간 분리해서 사용해주세요.
3. 공기 청정기가 있다면 좋겠지만, 없다면 소독약으로 수시로 주변을 닦아주세요.
  소독약은 동물병원 수의사 선생님께 여쭤보시면 구매가 가능하실 거에요.
4. 요즘 L-Lysin 관련 논쟁이 좀 있기는 한데요.
  아이들을 위해 무엇이라도 해줘야 하는 방안을 찾는다면....
  L-Lysin 제재 급여를 권장합니다.
 본격적인 치료에는 한계가 있지만, 예방의학적 차원에서의 투여는 도움이 된다고 봅니다.
 L-lysin 제재는 동물병원마다 구비해놓은 제품이 제각각이므로 
 상담받고 구매하시면 됩니다.
5. 사실 제일 중요한 것일 수도 있는데요.
 허피스만 문제가 있을 거라고 단정지어서 생각하시면 곤란합니다.
 아이에게 다른 병적 상황이 있는지 반드시 검토해주세요.
 특히, 기존의 아이들에게 미칠 영향들에대해 (행동학적 측면, 스트레스 유무 등)
 동물병원 수의사 선생님과 꼭 상의를 해보세요.
 그게 가장 정확합니다.

도움이 되셨을지 모르겠네요.

좋은 식구가 될 수 있기를 기원합니다.
감사합니다.
안녕히 계세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=303171752
"
2606,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=302336351
"
2607,수컷 강아지는 보통 언제(몇 개월 때) 첫 발정을 시작하나요? 정확한 정보 부탁드립니다.,,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

생후 5-7개월 정도면 
다리를 들고 소변을 봅니다.

보통 다리를 들고 소변을 보는 시점을 사춘기가 왔다고 말합니다.
성성숙이라는 신체적 / 행동학적 변화는 
일찍 발현될 수도 있고 늦게 오는 경우도 있습니다.

그리고 수컷은 발정을 하지않습니다.
아무래도 강아지가 남성호르몬 지배를 받는 시점을 
궁금해하시는 듯하여 답변 달아봅니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=302309111
"
2608,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=302108078
"
2609,"3일전 강아지 각막손상으로 약과 안약을 받아왔어요. 안약을 너무 싫어해서 어쩔수 없이 높은것에 놓고 세게잡고 안약을 넣는데 하루종일 전쟁같았죠 잡으러 다니고 약먹이고

다음날부터 삐진건지 화가난건지 어디가 아픈건지 한자리에 엎드려서 움직이질 않아요 경계도 너무 심하고 아무것도 먹질 않아요 가져다줘도 간식을줘도 본채만채 이틀동안 물 조금이 전부고 당연히 먹은게 없어 화장실도 안갑니다. 어떻게하죠. 배고프면 먹겠지하고 기다리는데 너무 걱정되고 어디아픈건 아닌것같아 병원에는 안데려갔어요",,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

각막손상의 원인, 손상정도에따라 아이들의 반응은 천양지차입니다.

단순한 성격탓인지도 모릅니다.

다만, 걱정스러운 것은 
각막손상이 광범위하거나, 깊은 편이라면, 안구통증이 매우 심할 겁니다.

따라서, 안약을 넣기가 너무 힘들다면, 
효과적인 안과집중 치료를 위해 동물병원 수의사 선생님과 상의해 보실 것을 추천드립니다.

특히, 안약처치로 해결이 가능한 상태인지, 
수술적 처치를 고려해야 하는지 꼭 여쭤보실 것을 당부드립니다.

안약을 넣어야하는 순간순간 보호자와 아이에게 
필요이상의 감정대립과 체력적 소모를 유발한다면...
수술적 처치를 고려해야 할 수 있습니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=302054739
"
2610,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=301345417
"
2611,"강아지 뇌진탕 의심으로 병원을 방문하게 됩니다.

-1일차 상담내용
(고개가 아래로 꺾긴 상태에서 병원을 방문)
신경손상으로 앞다리가 뻣뻣하다고 함
진통제,소염제,만리톨 등 투약 후 고개를 들기 시작
ct보류
그러나 보통 바로 고개를 들고 걸어야 하는데 아직까지 그런 움직임이 없음
머리쪽 척수 부분 손상으로 일어나지 못하는 것으로 생각된다고 함
만약 다음날 일어나지 못하면 ct, mri 촬영해야한다고 함
내일 상태보고 본인병원에 mri가 없어 연계병원을 통해 촬영을 해야한다고 함
치료타임 때문에 mri 먼저 촬영 요구한 상태임

상담 후 강아지 봄
강아지가 뒷발로 목 부위를 긁으며 누워있는 자리를 바꾸는 등 움직임을 보임
많이 움직이는것이 좋지 않다며 나가길 권유하며 2일차 9시 전화주기로 함
이런 모습을 보고 견주는 금방 일어날 것이라고 긍정적으로 생각하고 결제후 집에감


-2일차 상담내용
(9시 전화를 주기로 했는데 연락이 없어 걱정되어 병원을 직접방문함)
다행이 일어나 잘 걸었으며 이상없음 소견 들음
다만 검사결과 na,k가 높아짐을 알려줌
별다른 증상이 없으니 지켜보고 2시쯤 상태와 퇴원 여부 전화주기로 함
(2시 이후 전화가 없음 3시 넘어 재방문)
이때부터 갑자기 강아지 반응이 안 좋다고 함
의사는 잘 안일어나려는 모습과 신경 반응이 느린것을 강조하며 경추나 뇌 손상이 된 것으로 판단 통보함
걷긴 걷는데 앞다리의 반응이 느린 것을 지적함
실제로 강아지가 걷는 모습을 확인함
(강아지가 걷기는 하나 앞다리의 반응이 살짝 느린것을 확인함, 다리에 카테터 때문에 걷기가 불편한것은 아니냐는 질문에 그렇다고 하더라도 반응이 느린것을 지적하며 mri권유)
뇌확장을 확인해야한다고 함
원인을 찾기위해 mri권유
mri을 안할경우 치료 방안은 지금과 동일하게 진통제 등을 놔주는 방법 밖에 없다고 함
오전에 문제가 없어서 일시적 문제라고 판단하고 넘어가려고 했으나 오후 갑자기 걸음이 이상하다고 함
오후3시가 넘은 시간이라 mri를 서둘러 찍지 않으면 오늘은 촬영불가하니 판단하라고 함
(견주는 좋아지고 있음을 확인 했는데 갑자기 안좋다고 하니 의문이 들지만 신경적인 문제와 뇌손상을 언급하며 서둘러 진행하는 것이 좋다는 수의사말에 겁먹어 급하게 진행하기로 함)


-mri촬영 후 다시 진단 결과 확인을 위해 병원 방문 후 상담내용
골절 없음
영상담당자 부재중이여서 담당수의사와 카톡으로 내용 주고받았으며 내용은 충격이 심하지 않으니 내과진료 소견함
담당수의사는 충격에 의해 척추1,2번 인대가 살짝 부운것으로 확인된다고 함
추가로 발견한건 척수공동증이 보이며 약했던 부분에 외적손상을 입은 것이라고 함
척수공동증에 대해 걱정되어 질문을 하니 척수에 강이 흐르는데 다들 있는데 그공간이 다른개보다 조금 확장되어있는것 같다고 말했으며
목보호대 착용, 약물과 재활치료 권유함
추가로 목보호대를 강아지 체형에 맞게 제작해야하며 비용이 비쌀거라 예상한다고 함
3일 입원, 약물과 재활치료 후 통원치료 여부 판단할 것을 말함

이상황에서 전문가가 아니기때문에 잘 몰라서 여쭤봅니다.
1. 과잉진료 여부
- mri, ct 촬영 시급했는지?
-입원해야하는건지?
2. 치료비 적정성
-판독비,혈구혈청,입원비(icu,산소공급,혈압측정 등 중복여부)
3. 척수공동증 가벼운 증상인가?
-추가로 인터넷 검색해보니 평생가는 질병처럼 나오는데 일시적 충격에 의한 증상으로 볼수 있는지?
선천적 증상이면 어떤 치료를 어떻게 하는 것이 좋은지?완치 가능한지 궁금합니다.

(추가검사 mri+ct 등등 140만원 이상의 비용 청구한 상태

앞으로 추가비용이 발생된다고 함)",,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

1. 과잉진료 여부
- mri, ct 촬영 시급했는지?
  : 앞다리의 고유반사 능력이 감소한 것을 확인했다면, 중추신경계 손상을 의심해볼 수 있습니다.
   어느 병원이든, 어떤 수의사든,
   중추신경계 손상여부는 가급적 빨리 확인해볼 것을 권장합니다.
   시간이 경과할 수록 예후가 불량할 수 있으니까요.

-입원해야하는건지?
  : 환자의 기립, 보행, 고유반사, 통증과 같이 신경계 증상과 
   전신 컨디션을 비교해봐야 하는 복잡한 문제입니다.
   신경계 증상이든 전신 컨디션이든 뭔가 집에서 관리하기가 어려울 수 있고,
   병원에서 입원처치하는 것이 효과적인 경우에는 입원을 권장할 수 있습니다.

2. 치료비 적정성
-판독비,혈구혈청,입원비(icu,산소공급,혈압측정 등 중복여부)
  : 이 부분은 제가 중간에 적정성 여부를 따질 수 있는게 아닙니다.
  당시 수의사의 치료 목적과 의도를 정확히 알아야 하며, 
  치료옵션에 따른 환자의 임상증상 변화 / 개선양상을 제가 알 수 없으니까요.
  차라리, 
  담당 주치수의사 선생님과 진료비관련 상담을 정중하게 요구하시는게 나을 것같습니다.
  보호자분께서 보시기에는 별것 아니게 보일 수 있어도, 
  환자마다 24시간 집중케어가 필요한 경우가 있습니다.
  
3. 척수공동증 가벼운 증상인가?
-추가로 인터넷 검색해보니 평생가는 질병처럼 나오는데 일시적 충격에 의한 증상으로 볼수 있는지?
 척수공동증은 비가역적인 질환으로 보셔야 합니다.
 즉, 약물처치 / 재활처치 등을 통해 완화시킬 수는 있으나, 완치라는 개념자체가 없습니다.

-선천적 증상이면 어떤 치료를 어떻게 하는 것이 좋은지?완치 가능한지 궁금합니다. 
 척수신경내에 빈자리가 생기고, 그 안에 물이차는 질환입니다.
 척추 디스크 증상과 유사하며, 경우에따라 통증도 유발됩니다.
 신경계 반응이 저하될 수 있으므로, MRI 촬영전에는 디스크증상으로 오인하게 됩니다.
 일반적인 경우, 뇌수두증을 동반할 수 있으며 뇌압이 올라가는 것을 막고, 
 뇌척수액이 과도하게 생성되는 것을 완화시키는 처치를 받습니다.
 앞서 말씀드린 바와 같이 완치는 불가합니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=301016654
"
2612,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300782854
"
2613,"강아지 뇌진탕, 척추뼈 골절...
1년5개월령 된 강아지가 4-5층 높이의 옥상에서 떨어졌습니다. 강아지를 병원에 데려갔는데 엑스레이를 찍어보시더니 척추뼈가 골절되엇고 뇌진탕이 왓다고 하며 무통주사를 주고 응급처치만 해준다고 했습니다. 당장 수술을 할수있는것도 아니라했고 강아지가 죽을지, 살게될지도 정확히 알려면 이틀은 지켜봐야 한다 햇고 폐출혈에 기적적으로 살아나더라도 척추이기때문에
수술비가 1000만원가까이 나올거라고 수술을 하더라도 하반신마비일거라고 하며 안락사를 권했는데 도저히 그럴수가 없어서
우선 집으로 데려왓습니다
너무 괴로워하고 하는데 그래도 저를 계속 찾고 울고 저만 보면 일어나려고하고 핥으려고해서 그냥 아무것도 해주지 못하고 못일어나게 옆에서 안아주고 쓰다듬어주고 있습니다.....그마저도 제가 손을 떼면 계속 울어요..

호흡이 계속 가빠지고 헥헥거리고있는데
어떻게해주어야 할지 모르겠습니다..
거짓말처럼 그냥 일어나줫으면 좋겠어요..

강아지에게 물이나 사료같은걸 먹일수가 없는데 입이나 코가 바짝 말라서 더 힘들어하는거같아서요

설탕을 물에 타서 조금씩 입에 떨어트려주면 조금이나마 아가에게 도움이 되나요..?
어떻게해주어야 할지 모르겟습니다
가족들도 다들 안락사하라고 강아지만 힘들다고 하는데 제 욕심때문에 아기를 집에 데려와서 혼자 감싸고있는것인가요....신경써서 맘을다해 돌보면 일어날수도 잇는거 아닌가요......",,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

일단, MRI CT 촬영을 해보시구요.
수술적 처치를 고려해보세요.

척추골절 환자가 반드시 하반신마비가 오는 것은 아닙니다.
수술이 잘 진행되고 재활치료를 잘 받고 회복되는 케이스도 정말 많습니다.

신경계 문제뿐만 아니라, 폐출혈도 동반되었다고 하니.....
무엇보다 24시간 입원처치가 가능한 대형동물병원쪽에 입원시키셔야 합니다.
폐출혈이 확실하다면, 산소공급과 지혈처치, 항생제 및 진통 / 소염 등에대한 처치를 해줘야 합니다.

지금처럼 집에서 아이가 방치된다면......
기적적인 개선과 호전을 기대하실 수 없습니다.
신경써서 맘을다해 돌본다고 일어서는 것은 소설이나 영화에서 나오는 얘기입니다.

보호자분들께서 좀더 적극적인 검사와 처치를 희망해야...
기적을 바랄 수 있습니다.

가족분들과 잘 상의하셔서, 
치료를 바라신다면 신속하게 공격적인 치료에 임하셔야 합니다.

치료를 원치않으신다면......
더이상 아이 고생시키지 마시고 안락사 해주세요.
아이가 너무 고통스러울 겁니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300783795
"
2614,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300790249
"
2615,강아지가잠시지방갓다온뒤로 엄청부어잇는대제가아직학생이라돈이많지않아서병원을못가고잇는대이런경우어떻해야하나요 ㅜㅜ,,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

환자의 정보가 많이 부족한 상황에서 외음부 종대에대한 원인을 찾기는 쉽지않습니다.

환자의 경우, 생리기간이 우연찮게 겹쳐서 무혈발정을 보였을 수 있습니다.
보통 생리혈을 보이며 외음부가 붓는 경우가 많은데, 
가끔 이런 무혈발정도 외음부가 부을 수 있으니 참고하세요.
마지막 생리가 언제였는지 기억을 더듬어 보세요.

하지만, 정확한 원인을 찾기위해서라면~~
당연히 집 가까운 동물병원 수의사 선생님과 
환자의 외음부 종대에대한 상담을 해보실 것을 추천드립니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300765376
"
2616,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300772145
"
2617,"안녕하세요 저희강아지가 소변보는쪽에 검은혹이생긴거같아요. ㅠㅠ병원데리고가면, 가격대 얼마정도되나요?, 혹시 수술까지 하나요?설마 ? ㅠㅠ혹일까요? ㅠㅠ 답장 꼭.부탁드려요.ㅠㅠ",,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

외음부에 두드러진 종괴로써 외과적 절제를 감안해주셔야 합니다.
1. 일단 종괴가 요도개구부와 연계성이 있는지 평가를 해봐야 하고
2. 문제되는 종괴가 전신 컨디션에 미칠 수 있는 영향과
   주변조직으로의 파급성 등을 평가해야 합니다.

더불어, 환자의 나이가 어린 수준이 아니고 노령견측에 속하기 때문에,
최대한 빨리 종합검진을 해보시는게 추천됩니다.

외음부 종괴의 독립성과 주변조직으로의 침습이 확인되면, 수술계획이 세워질겁니다.
어려운 수술은 아니지만, 시간이 지체될 경우 예후가 불량한 경우가 있으니~
최대한 빨리 조치를 취해주시길 바랍니다.

환자의 전신상태와 환부의 심각성 정도에따라
검사 및 처치비용이 달라질 수 있습니다.
자세한 내용은 동물병원 수의사 선생님과 진료상담을 통해 확인바랍니다.

큰 문제없이 빠르고 정확한 진단과 효과적인 처치를 통해 
근심이 해결될 수 있기를 기원합니다.
감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300613079
"
2618,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300347950
"
2619,시츄 비장종양에 질문드립니다,"중성화는 안되어있는 10살이상 시츄여아입니다
흉강이 많이 부풀어 혹시 복수가 찬걸까 싶어
병원에 내원했으나
작은병원이라 초음파.피검사.엑스레이로는
비장종양의 확률이 있다하셨습니다
크기도 크고 배 전체로 전이된거같은데
본인의 오진이길 바란다하셔요
현재 다른이상은 없으나
간수치가 높고
빈혈기가있다 하셨는데
내일 의료센터에 가서 정밀검사와 조직검사를 하려합니다
기대수명과 치료방법, 고통을 줄여줄방법과
어떻게 해주는게 좋을지 알려주세요","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

1. 종양이 맞다면, CT 촬영후 
 응급 수혈 / 수술처치를 고려해볼 수 있습니다.
2. 종양이 아닌 경우,
  특히 복수가 차는 경우가 가끔 있습니다.
  중성화되지 않은 암컷의 경우, 자궁축농증이 있는 경우도 있습니다.

일단 필요한 방사선촬영 / 복부초음파 검사 / 혈액검사를 순차적으로 진행해보실 것을 
강력추천드립니다.
어차피 대형동물병원에 가시면 주치수의사 선생님께서 자세한 안내를 해주실거에요.

환자의 전신상태가 양호하다면, 크게 걱정하실 이유가 없습니다.
앞으로 적절한 치료계획에대해서 잘 설명들으시고 그대로만 하시면 됩니다.

큰 문제없이 빠르고 정확한 진단과 효과적인 처치를 통해 근심이 해결될 수 있기를 기원합니다.
감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300188883
"
2620,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=300194252
"
2621,강아지 생식기 염증? 좀 봐주세요,"10개월정도된 암컷입니다 진돗개 종류고요 

원래 점처럼 한부분만 저렇게되서 병원갔다왓는데 좀 지켜보자 ? 이런식으로 말씀하시더라구요

아무런 처방 없엇구요  근대 주말 사이에 더 커지네요 

강아지가 핥거나 그래서 그런건가요 ? 가려워서 자꾸 저런건가요 ?","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

적극적인 처치를 원하신다면.....
좀 큰 병원으로 가보셔야 할 수 있습니다.

진도개일 경우 주위외에 다른 사람이 손을 대면 불안해하거나, 비협조적으로 변할 수 있습니다.
수의사가 적극적인 검사와 처치를 진행하기위해서는 많은 스텝이 필요할 거에요.
자칫 보호자분과 스텝들이 다칠 염려도 있습니다. 주의하시구요.

질도말 검사 / 비뇨 생식기 관련 영상진단 검사가 필요할 수 있습니다.

1. 보통 생리기간중, 이런 일이 자주 발생할 수 있고,
2. 비위생적 환경, 외음부 / 질 / 자궁관련 질환시에도 유사한 증상을 보일 수 있습니다.
3. 외음부 주위 피부병도 있기는 하지만, 전형적인 양상과는 사뭇 달라 보입니다.

아무쪼록 검사 및 처치 잘 받고 건강을 회복하길 바래요
감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299923206
"
2622,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299830822
"
2623,"꼭!! 도움이 필요합니다.. 제발 부탁드립니다..도와주세요... (사진이 다소 혐오스러울수도 있습니다.)

암컷고양이 8개월된 아이를 이번에 중성화수술을 했습니다. 다른 새끼들 사이에서도 가장 약하게 태어났고, 죽을뻔한 애인데 심장마사지로 살려낸 애 입니다.예방접종을 안한 애라 중성화수술할때에 같이 해도 된다하여 예방접종까지 하였는데요.

저의 애기에 대해 상담을 하는 도중 의사가 바로 마취를 하더군요. 그자리에서 잠이 들었는데 문제는 피검사도 없었으며 수술부위 털도 안밀고 수술을 진행하였습니다.
그리고 수술후 마취도 안깬 그 상태로 손님들 기다리는 의자위에 패드한장 위에 올려놓고 깨어나면 데리고 가라 고 하더군요. 사람들과 다른 동물들이 지나다니는 곳에..
약처방이나 소독약도 안발라도 된다고 하여 믿고 데리고 왔는데요..

데리고 온지 6일째입니다..
첫날은 구토와 소변을 아무곳에서나 보았고, 사료와 간식 일절 입에 대질 않더군요. 이부분은 의사가 2~3일정도까지도 안먹는다 하여서 예상한 부분인데

문제는!!!!!! 열이 너무 심하고 코까지 평소보다 붉게 달아오르고 뒷다리는 덜덜 떨며 식욕감퇴가 6일까지도 이어졌다는 겁니다. 사료 알갱이 몇알을 손으로 집어주면 그것만 먹고 말았는데.. 등 뼈가 훤히 보일 정도로 야위었습니다.
오늘이 6일째 되던날 침대며 의자에 무슨 찐득하고 누렇고 묽은 느낌으로 여기저기 있길래 처음엔 토를 한줄 알았는데요.. 알고보니 이게 다 배에서 나온 고름? 이더라구요.. 너무나 충격이였습니다. 지금 넥카라를 하고 있어서 핥지도 못하였고, 저는 아플까봐 건들이지도 않았는데..우리 고양이가 서있을때 배를 조심스레 밑으로 사진을 찍어보니 실밥이 터지고 누런 찐득거리는 액체로 뒤덥혀 있는데..

병원을 가니 염증이 심하다고 합니다.
그 약한 애를 아직까지도 비실비실거리고 제대로 걷지 못하는 애를 진정제를 또 투여하였고, 4일정도 자기들이 주사를 맞히며 치료를 해야 한다고 하여서 맡기긴 했지만 너무 불안합니다..
전에도 중성화수술후 한마리를 복막염으로 보낸 기억이 있어서... 오늘 제가 돈 더 추가해서 피검사좀 해달라 하여 피검사를 하였는데 당수치가 굉장히 높다며 당뇨가 있는 애라고 이제서야 얘기하고.. 하지만 2차로 검사해봐야 알꺼 같다며 월요일에 한번 더 검사한다고 합니다.

사진을 첨부하였는데.. 증상과 그리고 정말 그러면 안되는데.. 심각한 상태인가요..?혹시라도 잘못될 가능성이 얼마나 되는지.. 어떻게 하면 좋을까요..",,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

빨리 큰 병원 데리고 가보세요.
고양이에서 혈당 200정도는 정상일 수 있습니다.

해당 동물병원 수의사 선생님께서 알아서 잘 처신하리라 믿습니다.

솔직히 충격 그 자체네요.

지금은 돈이 많이 들더라도 큰 병원에서 제대로 관리해주시는게 상책입니다.
지금 환자의 상태를 알 수는 없지만, 불길한 예감이 드네요.

해당 동물병원 수의사 선생님과 허심탄회한 대화를 꼭 나눠보시고,
최상의 치료옵션을 선택하셔야 할 것같습니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299839896
"
2624,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299817213
"
2625,여러분 급해요 ㅜㅜ 저희강아지..,여러분 급해요 ㅜㅜㅜㅜㅜㅜ 저희강아지 계속 토해요 ㅜㅜ 토가 노란색이고 액체가아니고 뭔가 가래? 같은 느낌이에요 힘도 없고요..왜그러죠? 병원가봐야하나요?,"안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

구토가 몇번째인지 모르겠네요.
하루에 2-3번 이상 토하면, 가급적 동물병원에 가보세요.

과식 및 소화불량으로 1-2회 정도 구토하는 것은 일상일 수 있습니다.
하지만, 3번이상 토할 경우......
병적 상황을 의심해 볼 수 있습니다.

정확한 감별을 위해서라면~
간단한 신체검사 및 방사선 촬영 등이 필요해보입니다.
구토가 오래 지속되면 식도와 위에도 무리가 갑니다.
늦지않게 인근 동물병원 수의사 선생님과 진료상담을 받아보세요.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299793733
"
2626,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299620722
"
2627,개 슬개골 탈구,"저희집 개가 12살이 됬습니다.
12살이여도 잘 뛰어놀던 놈이

갑자기 3일전 뒷다리 하나 절고 있더라고요.

병원갔는데 슬개골 타구 3기 인거 같다 하시면서 소염제 5일치 처방해 주셨습니다.
5일후 낫지 않으면 진단서 써주신데요.

근대 오늘까지 약 먹었는데 효과를 보지 못하네요. 다리를 내리기까지는 하는데 반 질질끄는 느낌입니다.

수술을 권장하지 않으신것 같은데 이유가 무엇인가요?

엑스레이 한장 찍지 않으셨는데 슬개골 탈구 여부를 알수 있나요?

곧 훈련소 갔다 와야 하기 때문에 안전불감증 많은 부모님 때문에 걱정이 커지고 있습니다.

빨리 수술해버리는게 좋지 않을까 하네요.","안녕하세요? 지식iN 동물의료상담 활동을 하고 있는 헬릭스동물메디컬센터 김성호입니다

1) 수술을 권장하지 않으신것 같은데 이유가 무엇인가요?
  - 12살이면 노령견입니다. 
  - 노령견 수술에는 호흡마취장비가 필요하며, 많은 외과진료 스텝이 필요합니다.
  - 1-2시간 정도걸리는 마취 및 수술에 
    여분의 인력이 없다면......수술결정을 하기 힘들 겁니다.
  - 그래서, 노령견 마취 및 중증질환 환자 케이스는 
    큰 규모의 동물병원에 진료의뢰를 하는 경우가 많습니다.

2) 엑스레이 한장 찍지 않으셨는데 슬개골 탈구 여부를 알수 있나요? 
  - 신체검사 지표중에, 슬개골탈구의 진단법이 있습니다.
    환부의 촉진상 예상할 수 있는 슬개골탈구의 단계는 총4단계가 있으며~
    4단계까지 갈 수록 상태는 불량하다고 보시면 됩니다.
  - 방사선 촬영까지하면, 좀더 확진에 가까울 것이고~
    관절의 전반적이고 객관적인 평가가 용이합니다.

결론,
내복약 투여5일차까지 개선조짐이 보이지 않는다면,
해당 동물병원 수의사 선생님의 의견대로 진단서를 받으세요.

그 진단서를 들고 수의사 선생님께서 추천해주시는 동물병원에 가서
정밀검사 및 수술계획을 상담받으시면 됩니다.

감사합니다.
안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299406242
"
2628,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=299350820
"
